agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,mug,34,0.35294117647058826,0.39705882352941174,-0.044117647058823484,0.20588235294117646,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,phone,16,0.9375,0.9375,0.0,0.0625,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,plate,19,0.5789473684210527,0.5789473684210527,0.0,0.0,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,remote,17,0.6470588235294118,0.6470588235294118,0.0,0.0,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,umbrella,20,1.0,1.0,0.0,0.1,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,wallet,26,1.0,1.0,0.0,0.038461538461538464,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,water_bottle,17,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,3,28,0.7857142857142857,0.7310924369747899,0.054621848739495826,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,4,28,0.7142857142857143,0.6176470588235294,0.09663865546218486,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,5,28,0.5357142857142857,0.5294117647058824,0.006302521008403339,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,6,28,0.75,0.5882352941176471,0.16176470588235292,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,7,28,0.6071428571428571,0.6470588235294118,-0.0399159663865547,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,8,28,0.7142857142857143,0.7415966386554622,-0.027310924369747913,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,9,28,0.7142857142857143,0.7100840336134454,0.004201680672268893,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,10,28,0.6428571428571429,0.6596638655462185,-0.01680672268907557,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,11,28,0.6071428571428571,0.6281512605042017,-0.021008403361344574,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,12,28,0.6785714285714286,0.726890756302521,-0.048319327731092376,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,13,28,0.8214285714285714,0.7689075630252101,0.05252100840336127,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,overall,all,308,0.7694805194805194,0.7503819709702063,0.019098548510313118,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,blanket,13,1.0,1.0,0.0,0.15384615384615385,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,book,16,0.625,0.625,0.0,0.0625,2.0
