household_id,day_index,ess,correct,routine_correct
hh_001,3,640.6165,0,0
hh_001,3,643.2181,1,1
hh_001,3,676.4118,1,0
hh_001,3,676.9613,0,0
hh_001,3,678.6762,1,1
hh_001,3,679.5507,1,1
hh_001,3,681.2181,1,1
hh_001,3,682.3337,1,1
hh_001,3,683.635,0,0
hh_001,3,686.4761,1,1
hh_001,3,689.3959,0,0
hh_001,3,689.5674,0,0
hh_001,3,689.8694,1,1
hh_001,3,690.8127,0,0
hh_001,3,691.019,0,0
hh_001,3,692.9559,0,0
hh_001,3,693.0235,1,1
hh_001,3,694.1059,1,1
hh_001,3,694.1339,0,0
hh_001,3,695.8322,1,1
hh_001,3,684.9797,1,1
hh_001,3,686.3483,0,0
hh_001,3,686.4588,1,1
hh_001,3,686.6466,1,1
hh_001,3,689.6256,1,1
hh_001,3,689.7927,1,1
hh_001,3,692.1225,0,0
hh_001,3,698.0421,1,1
hh_001,3,698.7317,1,1
hh_001,3,699.3535,1,1
hh_001,3,699.7376,1,1
hh_001,3,700.2599,0,0
hh_001,3,702.7409,0,0
hh_001,3,702.765,1,1
hh_001,3,702.9906,0,0
hh_001,3,705.0468,1,1
hh_001,3,705.1051,1,1
hh_001,3,708.2708,1,1
hh_001,3,709.2267,1,1
hh_001,3,709.2588,1,1
hh_001,3,710.1485,0,0
hh_001,3,711.0302,1,1
hh_001,3,711.5516,1,1
hh_001,3,712.4389,1,1
hh_001,3,712.7676,1,1
hh_001,3,713.5812,0,0
hh_001,3,714.2689,1,1
hh_001,3,715.16,0,0
hh_001,3,716.2748,0,0
hh_001,3,716.5334,1,1
hh_001,3,716.5606,1,1
hh_001,3,710.6712,1,1
hh_001,3,711.2803,1,1
hh_001,3,711.8634,1,1
hh_001,3,713.8982,0,0
hh_001,3,715.6734,0,0
hh_001,3,716.8435,1,1
hh_001,3,717.0471,1,1
hh_001,3,717.5424,1,1
hh_001,3,718.4413,1,1
hh_001,3,720.608,1,1
hh_001,3,720.9152,1,1
hh_001,3,721.8825,1,1
hh_001,3,722.7189,1,1
hh_001,3,657.2375,1,1
hh_001,3,659.9683,1,1
hh_001,3,660.091,1,1
hh_001,3,661.2716,1,1
hh_001,3,663.3623,1,1
hh_001,3,664.6164,1,1
hh_001,3,665.3164,1,1
hh_001,3,665.332,1,1
hh_001,3,666.0676,1,1
hh_001,3,666.3577,1,1
hh_001,3,667.7292,1,1
hh_001,3,668.0582,1,1
hh_001,3,668.9345,1,1
hh_001,3,670.3146,1,1
hh_001,3,670.6811,1,1
hh_001,3,672.3754,1,1
hh_001,3,672.7534,1,1
hh_001,3,675.0894,1,1
hh_001,3,676.716,1,1
hh_001,3,677.2581,1,1
hh_001,3,674.7872,1,1
hh_001,3,676.9628,1,1
hh_001,3,677.6174,1,1
hh_001,3,677.6651,1,1
hh_001,3,680.2549,1,1
hh_001,3,682.9229,1,1
hh_001,4,713.049,1,1
hh_001,4,713.6169,1,1
hh_001,4,715.5636,0,0
hh_001,4,717.2742,0,0
hh_001,4,697.885,1,1
hh_001,4,699.6378,1,1
hh_001,4,699.6769,0,0
hh_001,4,699.8034,1,1
hh_001,4,701.0924,1,1
hh_001,4,704.5931,1,1
hh_001,4,704.7353,1,1
hh_001,4,705.7223,0,0
hh_001,4,706.4911,0,0
hh_001,4,706.8881,0,0
hh_001,4,707.1785,1,1
hh_001,4,707.3758,1,1
hh_001,4,707.496,1,1
hh_001,4,707.5588,1,1
hh_001,4,708.7833,1,1
hh_001,4,710.5761,1,1
hh_001,4,710.7909,0,0
hh_001,4,709.6439,1,1
hh_001,4,710.048,1,1
hh_001,4,710.2663,0,0
hh_001,4,711.1294,1,1
hh_001,4,714.3645,1,1
hh_001,4,716.074,1,1
hh_001,4,716.2634,0,0
hh_001,4,717.815,1,1
hh_001,4,718.9464,1,1
hh_001,4,719.3701,1,1
hh_001,4,719.9245,1,1
hh_001,4,717.5538,1,1
hh_001,4,718.0101,1,1
hh_001,4,721.2673,1,1
hh_001,4,721.7303,1,1
hh_001,4,723.146,1,1
hh_001,4,723.7921,1,1
hh_001,4,727.0185,1,1
hh_001,4,727.5808,0,0
hh_001,4,728.0228,1,1
hh_001,4,728.4841,1,1
hh_001,4,728.531,1,1
hh_001,4,649.4917,1,1
hh_001,4,650.1377,1,1
hh_001,4,651.4248,1,1
hh_001,4,652.3407,0,0
hh_001,4,653.8839,1,1
hh_001,4,654.6145,1,1
hh_001,4,654.749,1,1
hh_001,4,655.1201,1,1
hh_001,4,655.8788,1,1
hh_001,4,656.2266,1,1
hh_001,4,656.5904,1,1
hh_001,4,657.5572,1,1
hh_001,4,660.8084,1,1
hh_001,4,660.8994,1,1
hh_001,4,661.0752,1,1
hh_001,4,661.3254,0,0
hh_001,4,661.8508,1,1
hh_001,4,663.9788,1,1
hh_001,4,664.3906,1,1
hh_001,4,665.2071,1,1
hh_001,4,665.9977,1,1
hh_001,4,666.6576,0,0
hh_001,4,664.2212,1,1
hh_001,4,664.6242,0,0
hh_001,4,667.1127,1,1
