household_id,day_index,ess,correct,routine_correct
hh_001,3,2.5834,0,0
hh_001,3,2.5906,1,1
hh_001,3,2.6991,1,0
hh_001,3,2.7012,0,0
hh_001,3,2.7079,0,1
hh_001,3,2.5638,1,1
hh_001,3,2.5697,1,1
hh_001,3,2.5737,0,1
hh_001,3,2.5784,1,0
hh_001,3,2.5889,1,1
hh_001,3,2.6001,0,0
hh_001,3,2.6008,0,0
hh_001,3,2.602,1,1
hh_001,3,2.6057,0,0
hh_001,3,2.6066,0,0
hh_001,3,2.6144,1,0
hh_001,3,2.6147,1,1
hh_001,3,2.6192,0,1
hh_001,3,2.6193,1,0
hh_001,3,2.6264,1,1
hh_001,3,2.4545,1,1
hh_001,3,2.459,0,0
hh_001,3,2.4594,1,1
hh_001,3,2.46,1,1
hh_001,3,2.4703,1,1
hh_001,3,2.4709,1,1
hh_001,3,2.4791,0,0
hh_001,3,2.5014,1,1
hh_001,3,2.5041,1,1
hh_001,3,2.5066,1,1
hh_001,3,2.5082,1,1
hh_001,3,2.5103,1,0
hh_001,3,2.6075,0,0
hh_001,3,2.6076,1,1
hh_001,3,2.6087,1,0
hh_001,3,2.6191,1,1
hh_001,3,2.6194,1,1
hh_001,3,2.636,1,1
hh_001,3,2.6412,1,1
hh_001,3,2.6414,1,1
hh_001,3,2.6463,0,0
hh_001,3,2.6513,1,1
hh_001,3,2.6542,1,1
hh_001,3,2.6593,1,1
hh_001,3,2.6612,0,1
hh_001,3,2.666,0,0
hh_001,3,2.6701,0,1
hh_001,3,2.6754,0,0
hh_001,3,2.6823,1,0
hh_001,3,2.6839,1,1
hh_001,3,2.684,1,1
hh_001,3,2.4594,1,1
hh_001,3,2.4621,1,1
hh_001,3,2.4648,0,1
hh_001,3,2.4743,0,0
hh_001,3,2.4829,0,0
hh_001,3,2.4887,0,1
hh_001,3,2.4897,1,1
hh_001,3,2.4922,1,1
hh_001,3,2.4968,1,1
hh_001,3,2.5082,1,1
hh_001,3,2.5099,1,1
hh_001,3,2.5152,1,1
hh_001,3,2.5198,1,1
hh_001,3,4.1229,1,1
hh_001,3,4.1416,1,1
hh_001,3,4.1424,1,1
hh_001,3,4.1507,1,1
hh_001,3,4.1655,1,1
hh_001,3,4.1745,1,1
hh_001,3,4.1796,1,1
hh_001,3,4.1797,1,1
hh_001,3,4.1851,1,1
hh_001,3,4.1872,1,1
hh_001,3,4.1974,1,1
hh_001,3,4.1998,1,1
hh_001,3,4.2064,1,1
hh_001,3,4.2169,1,1
hh_001,3,4.2197,1,1
hh_001,3,4.2329,1,1
hh_001,3,4.2358,1,1
hh_001,3,4.2544,1,1
hh_001,3,4.2676,1,1
hh_001,3,4.272,1,1
hh_001,3,3.714,1,1
hh_001,3,3.7302,1,1
hh_001,3,3.7351,1,1
hh_001,3,3.7355,1,1
hh_001,3,3.7554,1,1
hh_001,3,3.7765,1,1
hh_001,4,4.0722,1,1
hh_001,4,4.0791,1,1
hh_001,4,4.1032,0,0
hh_001,4,4.125,0,0
hh_001,4,5.8086,1,1
hh_001,4,5.8317,1,1
hh_001,4,5.8322,0,0
hh_001,4,5.8339,1,1
hh_001,4,5.8512,1,1
hh_001,4,5.8999,1,1
hh_001,4,5.9019,1,1
hh_001,4,5.9161,0,0
hh_001,4,5.9272,0,0
hh_001,4,5.9331,0,0
hh_001,4,5.9373,1,1
hh_001,4,5.9402,0,1
hh_001,4,5.942,1,1
hh_001,4,5.943,1,1
hh_001,4,5.9612,1,1
hh_001,4,5.9886,1,1
hh_001,4,5.9919,0,0
hh_001,4,6.6324,1,1
hh_001,4,6.6391,1,1
hh_001,4,6.6427,0,0
hh_001,4,6.6571,1,1
hh_001,4,6.7127,1,1
hh_001,4,6.7432,1,1
hh_001,4,6.7466,0,0
hh_001,4,6.775,1,1
hh_001,4,6.7961,1,1
hh_001,4,6.8042,1,1
hh_001,4,6.8147,1,1
hh_001,4,7.5074,1,1
hh_001,4,7.5169,1,1
hh_001,4,7.5863,0,1
hh_001,4,7.5965,1,1
hh_001,4,7.628,1,1
hh_001,4,7.6426,1,1
hh_001,4,7.718,1,1
hh_001,4,7.7316,0,0
hh_001,4,7.7423,1,1
hh_001,4,7.7536,1,1
hh_001,4,7.7548,1,1
hh_001,4,5.4739,1,1
hh_001,4,5.4804,1,1
hh_001,4,5.4934,1,1
hh_001,4,5.5027,1,0
hh_001,4,5.5185,1,1
hh_001,4,5.5261,1,1
hh_001,4,5.5275,1,1
hh_001,4,5.5313,1,1
hh_001,4,5.5393,1,1
hh_001,4,5.5429,1,1
hh_001,4,5.5468,1,1
hh_001,4,5.557,1,1
hh_001,4,5.592,1,1
hh_001,4,5.593,1,1
hh_001,4,5.5949,1,1
hh_001,4,5.5977,0,0
hh_001,4,5.6035,1,1
hh_001,4,5.6271,1,1
hh_001,4,5.6318,1,1
hh_001,4,5.641,1,1
hh_001,4,5.65,1,1
hh_001,4,5.6575,0,0
hh_001,4,6.4698,1,1
hh_001,4,6.4743,0,0
hh_001,4,6.5025,1,1
hh_001,4,6.5047,1,0
hh_001,4,6.523,1,0
hh_001,4,6.5493,1,1
hh_001,4,6.5576,1,1
hh_001,4,6.5627,1,1
hh_001,4,6.5938,0,0
hh_001,4,6.5987,0,0
hh_001,4,6.6092,1,1
hh_001,4,6.6459,0,0
hh_001,4,6.6573,1,1
hh_001,4,6.6579,1,1
hh_001,4,6.6685,1,1
hh_001,4,5.5041,0,0
hh_001,4,5.5267,1,1
hh_001,4,5.5304,1,1
hh_001,4,5.5374,1,1
hh_001,4,5.5398,1,0
hh_001,4,5.5453,1,1
hh_001,4,5.5488,1,1
hh_001,4,5.5493,1,0
hh_001,4,5.5634,1,1
hh_001,4,5.5685,1,1
hh_001,5,6.1469,1,1
hh_001,5,6.1521,1,1
hh_001,5,6.1756,1,1
