household_id,day_index,ess,correct,routine_correct
hh_001,3,2.288,0,0
hh_001,3,2.288,1,1
hh_001,3,2.288,1,0
hh_001,3,2.288,0,0
hh_001,3,2.288,0,1
hh_001,3,2.2243,1,1
hh_001,3,2.2243,1,1
hh_001,3,2.2243,0,1
hh_001,3,2.2243,1,0
hh_001,3,2.2243,1,1
hh_001,3,2.2243,0,0
hh_001,3,2.2243,0,0
hh_001,3,2.2243,1,1
hh_001,3,2.2243,0,0
hh_001,3,2.2243,0,0
hh_001,3,2.2243,1,0
hh_001,3,2.2243,1,1
hh_001,3,2.2243,0,1
hh_001,3,2.2243,1,0
hh_001,3,2.2243,1,1
hh_001,3,2.5017,1,1
hh_001,3,2.5017,0,0
hh_001,3,2.5017,1,1
hh_001,3,2.5017,1,1
hh_001,3,2.5017,1,1
hh_001,3,2.5017,0,1
hh_001,3,2.5017,0,0
hh_001,3,2.5017,1,1
hh_001,3,2.5017,1,1
hh_001,3,2.5017,1,1
hh_001,3,2.5017,1,1
hh_001,3,2.5017,1,0
hh_001,3,1.9651,0,0
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,0
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.9651,0,0
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.9651,0,1
hh_001,3,1.9651,0,0
hh_001,3,1.9651,0,1
hh_001,3,1.9651,0,0
hh_001,3,1.9651,1,0
hh_001,3,1.9651,1,1
hh_001,3,1.9651,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,0,1
hh_001,3,1.8982,0,0
hh_001,3,1.8982,0,0
hh_001,3,1.8982,0,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.8982,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,0,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,0,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,1.9372,1,1
hh_001,3,2.2171,1,1
hh_001,3,2.2171,1,1
hh_001,3,2.2171,1,1
hh_001,3,2.2171,1,1
hh_001,3,2.2171,1,1
hh_001,3,2.2171,1,1
hh_001,4,2.2171,1,1
hh_001,4,2.2171,1,1
hh_001,4,2.2171,0,0
