agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
LastObservation+NeverSense,LastObservation,NeverSense,24,overall,all,1620,0.5796296296296296,0.5869281045751634,-0.007298474945533817,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,blanket,97,0.5670103092783505,0.5670103092783505,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,book,95,0.5157894736842106,0.5157894736842106,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,bowl,189,0.6931216931216931,0.6931216931216931,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,charger,94,1.0,1.0,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,headphones,97,0.5463917525773195,0.5463917525773195,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,jacket,94,0.35106382978723405,0.35106382978723405,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,keys,98,0.23469387755102042,0.23469387755102042,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,medication_bottle,94,1.0,1.0,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,mug,191,0.612565445026178,0.5968586387434555,0.015706806282722585,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,phone,94,0.4787234042553192,0.4787234042553192,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,plate,94,0.648936170212766,0.648936170212766,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,remote,96,0.4791666666666667,0.4791666666666667,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,umbrella,96,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,wallet,94,0.48936170212765956,0.48936170212765956,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,object_class,water_bottle,97,0.28865979381443296,0.28865979381443296,0.0,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,3,90,0.6555555555555556,0.7111111111111111,-0.05555555555555558,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,4,90,0.5777777777777777,0.5732026143790849,0.004575163398692794,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,5,90,0.4777777777777778,0.49869281045751634,-0.020915032679738543,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,6,90,0.7,0.7065359477124183,-0.0065359477124183885,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,7,90,0.7333333333333333,0.7274509803921568,0.00588235294117645,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,8,90,0.5888888888888889,0.5673202614379085,0.021568627450980427,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,9,90,0.3888888888888889,0.4875816993464052,-0.09869281045751632,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,10,90,0.4444444444444444,0.49411764705882355,-0.04967320261437913,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,11,90,0.6,0.5666666666666667,0.033333333333333326,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,12,90,0.5777777777777777,0.6091503267973856,-0.03137254901960784,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,13,90,0.7777777777777778,0.7470588235294118,0.030718954248366015,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,14,90,0.7555555555555555,0.7477124183006536,0.007843137254901933,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,15,90,0.5666666666666667,0.5718954248366013,-0.005228758169934622,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,16,90,0.6111111111111112,0.6098039215686275,0.0013071895424836555,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,17,90,0.5666666666666667,0.5111111111111111,0.05555555555555558,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,18,90,0.43333333333333335,0.4444444444444444,-0.011111111111111072,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,19,90,0.37777777777777777,0.3980392156862745,-0.020261437908496716,0.0,0.0
LastObservation+NeverSense,LastObservation,NeverSense,24,day_index,20,90,0.6,0.5928104575163399,0.007189542483660105,0.0,0.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,overall,all,1620,0.7537037037037037,0.7505446623093682,0.0031590413943354267,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,blanket,97,0.7422680412371134,0.7422680412371134,0.0,0.12371134020618557,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,book,95,0.7157894736842105,0.7157894736842105,0.0,0.3157894736842105,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,bowl,189,0.8465608465608465,0.8253968253968254,0.021164021164021163,0.21693121693121692,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,charger,94,1.0,1.0,0.0,0.05319148936170213,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,headphones,97,0.7422680412371134,0.7422680412371134,0.0,0.3917525773195876,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,jacket,94,0.6276595744680851,0.6276595744680851,0.0,0.2978723404255319,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,keys,98,0.5306122448979592,0.5306122448979592,0.0,0.8061224489795918,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,medication_bottle,94,1.0,1.0,0.0,0.0851063829787234,24.0
