household_id,day_index,ess,correct,routine_correct
hh_001,3,78.932,0,0
hh_001,3,78.932,1,1
hh_001,3,78.932,1,0
hh_001,3,78.932,0,0
hh_001,3,78.932,1,1
hh_001,3,77.3213,1,1
hh_001,3,77.3213,1,1
hh_001,3,77.3213,1,1
hh_001,3,77.3213,1,0
hh_001,3,77.3213,1,1
hh_001,3,77.3213,0,0
hh_001,3,77.3213,0,0
hh_001,3,77.3213,1,1
hh_001,3,77.3213,0,0
hh_001,3,77.3213,0,0
hh_001,3,77.3213,1,0
hh_001,3,77.3213,1,1
hh_001,3,77.3213,1,1
hh_001,3,77.3213,0,0
hh_001,3,77.3213,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,0,0
hh_001,3,75.7518,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,0,0
hh_001,3,75.7518,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,1,1
hh_001,3,75.7518,0,0
hh_001,3,82.8942,0,0
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,0
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,0,0
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,82.8942,0,0
hh_001,3,82.8942,1,1
hh_001,3,82.8942,0,0
hh_001,3,82.8942,1,0
hh_001,3,82.8942,1,1
hh_001,3,82.8942,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,0,0
hh_001,3,74.752,0,0
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,74.752,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,68.5149,1,1
hh_001,3,69.095,1,1
hh_001,3,69.095,1,1
hh_001,3,69.095,1,1
hh_001,3,69.095,1,1
hh_001,3,69.095,1,1
hh_001,3,69.095,1,1
hh_001,4,69.095,1,1
hh_001,4,69.095,1,1
hh_001,4,69.095,0,0
hh_001,4,69.095,0,0
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,0,0
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,0,0
hh_001,4,68.6952,0,0
hh_001,4,68.6952,0,0
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,1,1
hh_001,4,68.6952,0,0
hh_001,4,68.9127,1,1
hh_001,4,68.9127,1,1
hh_001,4,68.9127,0,0
hh_001,4,68.9127,1,1
hh_001,4,68.9127,1,1
hh_001,4,68.9127,1,1
hh_001,4,68.9127,0,0
hh_001,4,68.9127,1,1
hh_001,4,68.9127,1,1
hh_001,4,68.9127,1,1
hh_001,4,68.9127,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,0,0
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,70.7696,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,0,0
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,0,0
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,1,1
hh_001,4,68.6122,0,0
hh_001,4,66.6822,1,1
hh_001,4,66.6822,0,0
hh_001,4,66.6822,1,1
hh_001,4,66.6822,1,0
hh_001,4,66.6822,1,0
hh_001,4,66.6822,1,1
hh_001,4,66.6822,1,1
hh_001,4,66.6822,1,1
hh_001,4,66.6822,0,0
hh_001,4,66.6822,0,0
hh_001,4,66.6822,1,1
hh_001,4,66.6822,0,0
hh_001,4,66.6822,1,1
hh_001,4,66.6822,1,1
hh_001,4,66.6822,1,1
hh_001,4,64.4007,0,0
hh_001,4,64.4007,1,1
hh_001,4,64.4007,1,1
hh_001,4,64.4007,1,1
hh_001,4,64.4007,0,0
hh_001,4,64.4007,1,1
hh_001,4,64.4007,1,1
hh_001,4,64.4007,0,0
hh_001,4,64.4007,1,1
hh_001,4,64.4007,1,1
hh_001,5,64.4007,1,1
hh_001,5,64.4007,1,1
hh_001,5,64.4007,1,1
hh_001,5,64.4007,1,1
hh_001,5,64.4007,1,1
hh_001,5,64.4007,0,0
hh_001,5,64.4007,1,1
hh_001,5,64.4007,1,0
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,0
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,0,0
hh_001,5,65.7103,0,0
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,65.7103,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,0,0
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,64.1449,0,0
hh_001,5,64.1449,1,1
hh_001,5,64.1449,0,0
hh_001,5,64.1449,1,1
hh_001,5,64.1449,1,1
hh_001,5,58.8577,1,1
hh_001,5,58.8577,1,1
hh_001,5,58.8577,1,1
hh_001,5,58.8577,0,0
hh_001,5,58.8577,1,1
hh_001,5,58.8577,0,0
hh_001,5,58.8577,1,1
hh_001,5,58.8577,1,1
hh_001,5,58.8577,1,1
hh_001,5,58.8577,0,0
hh_001,5,58.8577,1,1
hh_001,5,58.8577,1,0
hh_001,5,58.8577,1,1
hh_001,5,58.8577,1,1
hh_001,5,58.8577,0,0
hh_001,5,58.8577,0,0
hh_001,5,58.8577,1,1
hh_001,5,58.0806,0,0
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,0
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,1
hh_001,5,58.0806,0,0
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,1
hh_001,5,58.0806,1,1
hh_001,5,58.0806,0,0
hh_001,5,58.0806,1,0
hh_001,5,58.0806,0,0
hh_001,5,58.0806,0,0
hh_001,5,54.2537,0,0
hh_001,5,54.2537,1,1
hh_001,5,54.2537,0,0
hh_001,5,54.2537,0,0
hh_001,5,54.2537,1,1
hh_001,5,54.2537,1,1
hh_001,5,54.2537,0,0
hh_001,5,54.2537,1,1
hh_001,5,54.2537,1,1
hh_001,5,56.364,1,1
hh_001,5,56.364,1,1
hh_001,5,56.364,1,1
hh_001,5,56.364,1,1
hh_001,5,56.364,1,1
hh_001,5,56.364,0,0
hh_001,5,56.364,1,1
hh_001,5,56.364,1,1
hh_001,6,56.364,0,0
hh_001,6,56.364,1,1
hh_001,6,56.364,1,1
hh_001,6,56.364,1,1
hh_001,6,56.364,0,0
hh_001,6,56.364,0,0
hh_001,6,56.364,1,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,0,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,0,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,0,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,0,0
hh_001,6,60.2916,1,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,1,1
hh_001,6,60.2916,0,0
hh_001,6,60.2916,1,1
hh_001,6,60.2916,1,1
hh_001,6,43.7487,0,0
hh_001,6,43.7487,1,1
hh_001,6,43.7487,0,0
hh_001,6,43.7487,1,1
hh_001,6,43.7487,1,1
hh_001,6,43.7487,1,1
hh_001,6,43.7487,0,0
hh_001,6,43.7487,1,1
hh_001,6,43.7487,0,0
hh_001,6,43.7487,1,1
hh_001,6,43.7487,0,0
hh_001,6,44.2159,1,1
hh_001,6,44.2159,1,1
hh_001,6,44.2159,1,1
hh_001,6,44.2159,0,0
hh_001,6,44.2159,1,1
hh_001,6,44.2159,1,0
hh_001,6,44.2159,1,1
hh_001,6,44.2159,1,1
hh_001,6,44.2159,0,0
hh_001,6,44.2159,1,1
hh_001,6,40.5011,1,1
hh_001,6,40.5011,1,0
hh_001,6,40.5011,1,1
hh_001,6,40.5011,0,0
hh_001,6,40.5011,0,0
hh_001,6,40.5011,1,1
hh_001,6,40.5011,1,1
hh_001,6,40.5011,0,0
hh_001,6,40.5011,0,0
hh_001,6,40.5011,0,0
hh_001,6,40.5011,0,0
hh_001,6,40.5011,1,1
hh_001,6,40.5011,0,0
hh_001,6,40.5011,1,1
hh_001,6,40.5011,1,1
hh_001,6,40.5011,1,1
hh_001,6,40.5011,1,0
hh_001,6,40.5011,0,0
hh_001,6,39.063,0,0
hh_001,6,39.063,1,1
hh_001,6,39.063,0,0
hh_001,6,39.063,1,1
hh_001,6,39.063,1,1
hh_001,6,39.063,0,0
hh_001,6,39.063,1,1
hh_001,6,39.063,1,1
hh_001,6,39.063,1,1
hh_001,6,39.063,0,0
hh_001,6,39.063,1,0
hh_001,6,39.063,1,1
hh_001,6,39.063,0,0
hh_001,6,39.063,1,1
hh_001,6,39.063,1,1
hh_001,6,39.063,0,0
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,6,43.4466,0,0
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,6,43.4466,0,0
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,6,43.4466,1,1
hh_001,7,43.4466,1,1
hh_001,7,43.4466,1,1
hh_001,7,43.4466,1,0
hh_001,7,43.4466,1,0
hh_001,7,43.4466,1,0
hh_001,7,43.4466,1,1
hh_001,7,43.4466,1,1
hh_001,7,43.4466,1,1
hh_001,7,43.4466,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,0
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,0
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,0
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,1,1
hh_001,7,29.8073,0,0
hh_001,7,30.7702,0,0
hh_001,7,30.7702,1,1
hh_001,7,30.7702,0,0
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,0
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,0,0
hh_001,7,30.7702,1,1
hh_001,7,30.7702,1,1
hh_001,7,30.7702,0,0
hh_001,7,30.7702,1,1
hh_001,7,30.9525,1,1
hh_001,7,30.9525,1,1
hh_001,7,30.9525,1,1
hh_001,7,30.9525,1,1
hh_001,7,30.9525,1,1
hh_001,7,30.9525,1,1
hh_001,7,30.9525,0,0
hh_001,7,30.9525,1,1
hh_001,7,30.9525,0,0
hh_001,7,30.9525,1,1
hh_001,7,27.0658,0,0
hh_001,7,27.0658,1,1
hh_001,7,27.0658,1,1
hh_001,7,27.0658,0,0
hh_001,7,27.0658,0,0
hh_001,7,27.0658,1,1
hh_001,7,27.0658,1,1
hh_001,7,27.0658,0,0
hh_001,7,27.0658,1,1
hh_001,7,27.0658,1,1
hh_001,7,27.0658,1,1
hh_001,7,27.0658,1,1
hh_001,7,22.4432,0,0
hh_001,7,22.4432,1,1
hh_001,7,22.4432,1,1
hh_001,7,22.4432,1,1
hh_001,7,22.4432,0,0
hh_001,7,22.4432,1,1
hh_001,7,22.4432,1,1
hh_001,7,22.4432,0,0
hh_001,7,22.4432,1,1
hh_001,7,22.4432,1,1
hh_001,7,22.4432,1,1
hh_001,7,22.4432,1,1
hh_001,7,17.305,0,0
hh_001,7,17.305,1,1
hh_001,7,17.305,1,1
hh_001,7,17.305,1,1
hh_001,7,17.305,1,1
hh_001,7,17.305,0,0
hh_001,7,17.305,0,0
hh_001,7,17.305,0,0
hh_001,7,17.305,0,0
hh_001,7,17.305,1,1
hh_001,7,17.305,1,1
hh_001,7,17.305,0,0
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,0,0
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,0,0
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,0,0
hh_001,8,17.305,1,1
hh_001,8,17.305,0,0
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,17.305,1,1
hh_001,8,15.8368,1,1
hh_001,8,15.8368,0,0
hh_001,8,15.8368,0,0
hh_001,8,15.8368,0,0
hh_001,8,15.8368,0,0
hh_001,8,15.8368,1,1
hh_001,8,15.8368,0,0
hh_001,8,15.8368,1,1
hh_001,8,15.8368,1,1
hh_001,8,15.8368,1,1
hh_001,8,15.8368,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,15.6762,0,0
hh_001,8,15.6762,1,1
hh_001,8,15.6762,1,1
hh_001,8,12.9873,1,1
hh_001,8,12.9873,1,1
hh_001,8,12.9873,1,1
hh_001,8,12.9873,1,1
hh_001,8,12.9873,0,0
hh_001,8,12.9873,1,1
hh_001,8,12.9873,0,0
hh_001,8,12.9873,1,1
hh_001,8,12.9873,1,1
