agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,headphones,4,0.25,0.25,0.0,0.25,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,jacket,3,0.3333333333333333,0.3333333333333333,0.0,0.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,keys,3,1.0,1.0,0.0,1.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,medication_bottle,3,1.0,1.0,0.0,0.3333333333333333,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,mug,3,0.6666666666666666,0.8333333333333334,-0.16666666666666674,0.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,phone,1,0.0,0.0,0.0,1.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,plate,1,0.0,0.0,0.0,1.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,remote,4,1.0,1.0,0.0,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,umbrella,1,1.0,1.0,0.0,1.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,wallet,1,1.0,1.0,0.0,0.0,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,water_bottle,2,1.0,1.0,0.0,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,3,4,0.75,0.7058823529411765,0.044117647058823484,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,4,4,0.5,0.5735294117647058,-0.07352941176470584,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,5,4,1.0,0.6470588235294118,0.3529411764705882,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,6,4,0.5,0.7352941176470589,-0.23529411764705888,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,7,4,1.0,0.7794117647058824,0.22058823529411764,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,8,4,0.5,0.6176470588235294,-0.11764705882352944,0.25,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,9,4,0.25,0.5735294117647058,-0.32352941176470584,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,10,4,0.25,0.6176470588235294,-0.36764705882352944,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,11,4,0.5,0.5441176470588235,-0.044117647058823484,0.25,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,12,4,1.0,0.6764705882352942,0.32352941176470584,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,day_index,13,4,0.75,0.75,0.0,0.5,1.8181818181818181
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,overall,all,44,0.5454545454545454,0.5828877005347594,-0.03743315508021394,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,blanket,2,0.5,0.5,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,book,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,bowl,12,0.5833333333333334,0.625,-0.04166666666666663,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,charger,1,1.0,1.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,headphones,4,0.25,0.25,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,jacket,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,keys,3,1.0,1.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,medication_bottle,3,1.0,1.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,mug,3,0.0,0.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,phone,1,0.0,0.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,plate,1,0.0,0.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,remote,4,0.5,0.5,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,umbrella,1,1.0,1.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,wallet,1,1.0,1.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,object_class,water_bottle,2,1.0,1.0,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,3,4,0.75,0.6323529411764706,0.11764705882352944,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,4,4,0.5,0.5294117647058824,-0.02941176470588236,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,5,4,0.75,0.6176470588235294,0.13235294117647056,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,6,4,0.25,0.7352941176470589,-0.4852941176470589,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,7,4,0.75,0.6029411764705882,0.1470588235294118,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,8,4,0.5,0.4852941176470588,0.01470588235294118,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,9,4,0.25,0.5441176470588235,-0.2941176470588235,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,10,4,0.25,0.5147058823529411,-0.2647058823529411,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,11,4,0.5,0.5294117647058824,-0.02941176470588236,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,12,4,0.75,0.47058823529411764,0.27941176470588236,0.0,0.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,2,day_index,13,4,0.75,0.75,0.0,0.0,0.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,overall,all,44,0.5454545454545454,0.6149732620320856,-0.06951871657754016,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,blanket,2,0.0,0.0,0.0,1.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,book,3,0.0,0.0,0.0,0.6666666666666666,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,bowl,12,0.75,0.6666666666666666,0.08333333333333337,0.5833333333333334,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,charger,1,1.0,1.0,0.0,0.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,headphones,4,0.25,0.25,0.0,0.25,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,jacket,3,0.3333333333333333,0.3333333333333333,0.0,0.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,keys,3,1.0,1.0,0.0,0.6666666666666666,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,medication_bottle,3,1.0,1.0,0.0,0.6666666666666666,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,mug,3,0.0,0.16666666666666666,-0.16666666666666666,0.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,phone,1,1.0,1.0,0.0,2.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,plate,1,0.0,0.0,0.0,0.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,remote,4,0.25,0.25,0.0,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,umbrella,1,1.0,1.0,0.0,1.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,wallet,1,1.0,1.0,0.0,0.0,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,object_class,water_bottle,2,1.0,1.0,0.0,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,3,4,0.75,0.6911764705882353,0.05882352941176472,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,4,4,0.5,0.5735294117647058,-0.07352941176470584,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,5,4,0.75,0.6323529411764706,0.11764705882352944,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,6,4,0.5,0.75,-0.25,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,7,4,0.75,0.6029411764705882,0.1470588235294118,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,8,4,0.5,0.6470588235294118,-0.1470588235294118,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,9,4,0.5,0.5441176470588235,-0.044117647058823484,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,10,4,0.5,0.6323529411764706,-0.13235294117647056,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,11,4,0.25,0.45588235294117646,-0.20588235294117646,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,12,4,0.75,0.5441176470588235,0.20588235294117652,0.5,2.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,2,day_index,13,4,0.25,0.6911764705882353,-0.4411764705882353,0.5,2.0
