household_id,day_index,ess,correct,routine_correct
hh_001,3,411.9362,0,0
hh_001,3,411.9362,1,1
hh_001,3,411.9362,1,0
hh_001,3,411.9362,0,0
hh_001,3,411.9362,1,1
hh_001,3,410.3222,1,1
hh_001,3,410.3222,1,1
hh_001,3,410.3222,1,1
hh_001,3,410.3222,0,0
hh_001,3,410.3222,1,1
hh_001,3,410.3222,0,0
hh_001,3,410.3222,0,0
hh_001,3,410.3222,1,1
hh_001,3,410.3222,0,0
hh_001,3,410.3222,0,0
hh_001,3,410.3222,0,0
hh_001,3,410.3222,1,1
hh_001,3,410.3222,1,1
hh_001,3,410.3222,0,0
hh_001,3,410.3222,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,0,0
hh_001,3,403.8401,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,0,0
hh_001,3,403.8401,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,1,1
hh_001,3,403.8401,0,0
hh_001,3,410.4721,0,0
hh_001,3,410.4721,1,1
hh_001,3,410.4721,0,0
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,0,0
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,410.4721,0,0
hh_001,3,410.4721,1,1
hh_001,3,410.4721,0,0
hh_001,3,410.4721,0,0
hh_001,3,410.4721,1,1
hh_001,3,410.4721,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,0,0
hh_001,3,402.0289,0,0
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,402.0289,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,371.5516,1,1
hh_001,3,372.6941,1,1
hh_001,3,372.6941,1,1
hh_001,3,372.6941,1,1
hh_001,3,372.6941,1,1
hh_001,3,372.6941,1,1
hh_001,3,372.6941,1,1
hh_001,4,372.6941,1,1
hh_001,4,372.6941,1,1
hh_001,4,372.6941,0,0
hh_001,4,372.6941,0,0
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,0,0
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,0,0
hh_001,4,357.666,0,0
hh_001,4,357.666,0,0
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,1,1
hh_001,4,357.666,0,0
hh_001,4,356.373,1,1
hh_001,4,356.373,1,1
hh_001,4,356.373,0,0
hh_001,4,356.373,1,1
hh_001,4,356.373,1,1
hh_001,4,356.373,1,1
hh_001,4,356.373,0,0
hh_001,4,356.373,1,1
hh_001,4,356.373,1,1
hh_001,4,356.373,1,1
hh_001,4,356.373,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,0,0
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,357.0257,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,0,0
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,0,0
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,1,1
hh_001,4,318.5583,0,0
hh_001,4,315.7723,1,1
hh_001,4,315.7723,0,0
hh_001,4,315.7723,1,1
hh_001,4,315.7723,1,0
hh_001,4,315.7723,0,0
hh_001,4,315.7723,1,1
hh_001,4,315.7723,1,1
hh_001,4,315.7723,1,1
hh_001,4,315.7723,0,0
hh_001,4,315.7723,0,0
hh_001,4,315.7723,1,1
hh_001,4,315.7723,0,0
hh_001,4,315.7723,1,1
hh_001,4,315.7723,1,1
hh_001,4,315.7723,1,1
hh_001,4,310.7985,0,0
hh_001,4,310.7985,1,1
hh_001,4,310.7985,1,1
hh_001,4,310.7985,1,1
hh_001,4,310.7985,0,0
hh_001,4,310.7985,1,1
hh_001,4,310.7985,1,1
hh_001,4,310.7985,0,0
hh_001,4,310.7985,1,1
hh_001,4,310.7985,1,1
hh_001,5,310.7985,1,1
hh_001,5,310.7985,1,1
hh_001,5,310.7985,1,1
hh_001,5,310.7985,1,1
hh_001,5,310.7985,1,1
hh_001,5,310.7985,0,0
hh_001,5,310.7985,1,1
hh_001,5,310.7985,0,0
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,0,0
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,0,0
hh_001,5,310.0566,0,0
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,310.0566,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,0,0
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,311.1511,0,0
hh_001,5,311.1511,1,1
hh_001,5,311.1511,0,0
hh_001,5,311.1511,1,1
hh_001,5,311.1511,1,1
hh_001,5,280.9143,1,1
hh_001,5,280.9143,1,1
hh_001,5,280.9143,1,1
hh_001,5,280.9143,0,0
hh_001,5,280.9143,1,1
hh_001,5,280.9143,0,0
hh_001,5,280.9143,1,1
hh_001,5,280.9143,1,1
hh_001,5,280.9143,1,1
hh_001,5,280.9143,0,0
hh_001,5,280.9143,1,1
hh_001,5,280.9143,1,0
hh_001,5,280.9143,1,1
hh_001,5,280.9143,1,1
hh_001,5,280.9143,0,0
hh_001,5,280.9143,0,0
hh_001,5,280.9143,1,1
hh_001,5,282.0744,0,0
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,0
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,1
hh_001,5,282.0744,0,0
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,1
hh_001,5,282.0744,1,1
hh_001,5,282.0744,0,0
hh_001,5,282.0744,1,0
hh_001,5,282.0744,0,0
hh_001,5,282.0744,0,0
hh_001,5,274.3959,0,0
hh_001,5,274.3959,1,1
hh_001,5,274.3959,0,0
hh_001,5,274.3959,0,0
hh_001,5,274.3959,1,1
hh_001,5,274.3959,1,1
hh_001,5,274.3959,0,0
hh_001,5,274.3959,1,1
hh_001,5,274.3959,1,1
hh_001,5,272.2896,1,1
hh_001,5,272.2896,1,1
hh_001,5,272.2896,1,1
hh_001,5,272.2896,1,1
hh_001,5,272.2896,1,1
hh_001,5,272.2896,0,0
hh_001,5,272.2896,1,1
hh_001,5,272.2896,1,1
hh_001,6,272.2896,0,0
hh_001,6,272.2896,1,1
hh_001,6,272.2896,1,1
hh_001,6,272.2896,1,1
hh_001,6,272.2896,0,0
hh_001,6,272.2896,0,0
hh_001,6,272.2896,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,0,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,0,0
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,281.4847,0,0
hh_001,6,281.4847,1,1
hh_001,6,281.4847,1,1
hh_001,6,246.4323,0,0
hh_001,6,246.4323,1,1
hh_001,6,246.4323,0,0
hh_001,6,246.4323,1,1
hh_001,6,246.4323,1,1
hh_001,6,246.4323,1,1
hh_001,6,246.4323,0,0
hh_001,6,246.4323,1,1
hh_001,6,246.4323,0,0
hh_001,6,246.4323,1,1
hh_001,6,246.4323,0,0
hh_001,6,244.1819,1,1
hh_001,6,244.1819,1,1
hh_001,6,244.1819,1,1
hh_001,6,244.1819,0,0
hh_001,6,244.1819,1,1
hh_001,6,244.1819,1,0
hh_001,6,244.1819,1,1
