household_id,day_index,ess,correct,routine_correct
hh_001,3,739.4224,0,0
hh_001,3,743.5874,1,1
hh_001,3,779.8686,0,0
hh_001,3,780.2525,0,0
hh_001,3,781.414,1,1
hh_001,3,780.6474,1,1
hh_001,3,781.7723,1,1
hh_001,3,782.4962,1,1
hh_001,3,783.3123,0,0
hh_001,3,784.9918,1,1
hh_001,3,786.5782,0,0
hh_001,3,786.6672,0,0
hh_001,3,786.8227,1,1
hh_001,3,787.2995,0,0
hh_001,3,787.402,0,0
hh_001,3,788.3332,0,0
hh_001,3,788.3647,1,1
hh_001,3,788.8603,1,1
hh_001,3,788.8729,0,0
hh_001,3,789.6166,1,1
hh_001,3,781.499,1,1
hh_001,3,782.4365,0,0
hh_001,3,782.5106,1,1
hh_001,3,782.6358,1,1
hh_001,3,784.5311,1,1
hh_001,3,784.6324,1,1
hh_001,3,785.9917,0,0
hh_001,3,789.026,1,1
hh_001,3,789.343,1,1
hh_001,3,789.6226,1,1
hh_001,3,789.7924,1,1
hh_001,3,790.0199,0,0
hh_001,3,788.7348,0,0
hh_001,3,788.7468,1,1
hh_001,3,788.8582,0,0
hh_001,3,789.8347,1,1
hh_001,3,789.8614,1,1
hh_001,3,791.2312,1,1
hh_001,3,791.6153,1,1
hh_001,3,791.6279,1,1
hh_001,3,791.9731,0,0
hh_001,3,792.3043,1,1
hh_001,3,792.4951,1,1
hh_001,3,792.8113,1,1
hh_001,3,792.9258,1,1
hh_001,3,793.2031,0,0
hh_001,3,793.4309,1,1
hh_001,3,793.7173,0,0
hh_001,3,794.0617,0,0
hh_001,3,794.1395,1,1
hh_001,3,794.1476,1,1
hh_001,3,789.2933,1,1
hh_001,3,789.5927,1,1
hh_001,3,789.8733,1,1
hh_001,3,790.8081,0,0
hh_001,3,791.569,0,0
hh_001,3,792.0438,1,1
hh_001,3,792.1243,1,1
hh_001,3,792.3176,1,1
hh_001,3,792.6592,1,1
hh_001,3,793.4353,1,1
hh_001,3,793.5401,1,1
hh_001,3,793.8618,1,1
hh_001,3,794.1301,1,1
hh_001,3,725.1253,1,1
hh_001,3,730.9619,1,1
hh_001,3,731.2162,1,1
hh_001,3,733.6266,1,1
hh_001,3,737.7421,1,1
hh_001,3,740.1182,1,1
hh_001,3,741.4151,1,1
hh_001,3,741.4437,1,1
hh_001,3,742.7832,1,1
hh_001,3,743.3052,1,1
hh_001,3,745.7252,1,1
hh_001,3,746.2941,1,1
hh_001,3,747.7875,1,1
hh_001,3,750.0763,1,1
hh_001,3,750.6712,1,1
hh_001,3,753.353,1,1
hh_001,3,753.9359,1,1
hh_001,3,757.4182,1,1
hh_001,3,759.7229,1,1
hh_001,3,760.4697,1,1
hh_001,3,757.6652,1,1
hh_001,3,760.7039,1,1
hh_001,3,761.585,1,1
hh_001,3,761.6487,1,1
hh_001,3,764.9847,1,1
hh_001,3,768.1865,1,1
hh_001,4,791.0294,1,1
hh_001,4,791.2754,1,1
hh_001,4,792.0796,0,0
hh_001,4,792.738,0,0
hh_001,4,777.2921,1,1
hh_001,4,778.8674,1,1
hh_001,4,778.9017,0,0
hh_001,4,779.0119,1,1
hh_001,4,780.1111,1,1
hh_001,4,782.8777,1,1
hh_001,4,782.9836,1,1
hh_001,4,783.7047,0,0
hh_001,4,784.2502,0,0
hh_001,4,784.5264,0,0
hh_001,4,784.7262,1,1
hh_001,4,784.8607,1,1
hh_001,4,784.9423,1,1
hh_001,4,784.9847,1,1
hh_001,4,785.7948,1,1
hh_001,4,786.9206,1,1
hh_001,4,787.0508,0,0
hh_001,4,785.6577,1,1
hh_001,4,785.9233,1,1
hh_001,4,786.0653,0,0
hh_001,4,786.6158,1,1
hh_001,4,788.5333,1,1
hh_001,4,789.4578,1,1
hh_001,4,789.5566,0,0
hh_001,4,790.3398,1,1
hh_001,4,790.882,1,1
hh_001,4,791.0789,1,1
hh_001,4,791.3317,1,1
hh_001,4,788.5078,1,1
hh_001,4,788.7689,1,1
hh_001,4,790.5046,1,1
hh_001,4,790.7337,1,1
hh_001,4,791.4083,1,1
hh_001,4,791.7034,1,1
hh_001,4,793.0638,1,1
hh_001,4,793.2824,0,0
hh_001,4,793.4505,1,1
hh_001,4,793.6224,1,1
hh_001,4,793.6397,1,1
hh_001,4,734.786,1,1
hh_001,4,735.9825,1,1
hh_001,4,738.3167,1,1
hh_001,4,739.9381,0,0
hh_001,4,742.5965,1,1
hh_001,4,743.8235,1,1
hh_001,4,744.0471,1,1
hh_001,4,744.6608,1,1
hh_001,4,745.8993,1,1
hh_001,4,746.4601,1,1
hh_001,4,747.0418,1,1
hh_001,4,748.5642,1,1
hh_001,4,753.4399,1,1
hh_001,4,753.5711,1,1
hh_001,4,753.8237,1,1
hh_001,4,754.1814,0,0
hh_001,4,754.9256,1,1
hh_001,4,757.845,1,1
hh_001,4,758.3928,1,1
hh_001,4,759.4626,1,1
hh_001,4,760.4783,1,1
hh_001,4,761.3109,0,0
hh_001,4,758.5644,1,1
hh_001,4,759.0885,0,0
hh_001,4,762.2142,1,1
hh_001,4,762.4511,1,0
hh_001,4,764.3331,0,0
hh_001,4,766.8791,1,1
hh_001,4,767.6405,1,1
hh_001,4,768.0988,1,1
hh_001,4,770.7588,0,0
hh_001,4,771.1541,0,0
hh_001,4,771.9923,1,1
hh_001,4,774.7158,0,0
hh_001,4,775.5035,1,1
hh_001,4,775.5451,1,1
hh_001,4,776.2582,1,1
hh_001,4,762.2702,0,0
hh_001,4,765.7604,1,1
hh_001,4,766.3014,1,1
hh_001,4,767.2977,1,1
hh_001,4,767.6268,0,0
hh_001,4,768.3834,1,1
hh_001,4,768.8531,1,1
hh_001,4,768.9227,0,0
hh_001,4,770.7377,1,1
hh_001,4,771.3575,1,1
hh_001,5,797.1503,1,1
hh_001,5,797.2049,1,1
hh_001,5,797.4373,1,1
hh_001,5,797.4637,1,1
hh_001,5,797.4669,1,1
hh_001,5,797.6937,0,0
hh_001,5,797.7574,1,1
hh_001,5,797.8249,0,0
hh_001,5,789.21,1,1
hh_001,5,789.5828,1,1
hh_001,5,789.6515,1,1
hh_001,5,790.4063,0,0
hh_001,5,790.5296,1,1
hh_001,5,791.0125,1,1
hh_001,5,791.0227,1,1
hh_001,5,791.1493,1,1
hh_001,5,792.0935,1,1
hh_001,5,792.2768,1,1
hh_001,5,792.95,1,1
hh_001,5,793.5343,0,0
hh_001,5,793.7499,0,0
hh_001,5,794.0563,1,1
hh_001,5,794.1897,1,1
hh_001,5,794.4361,1,1
hh_001,5,790.4198,1,1
