household_id,day_index,ess,correct,routine_correct
hh_001,3,9.8297,0,0
hh_001,3,11.6017,1,1
hh_001,3,124.2673,1,0
hh_001,3,128.6981,0,0
hh_001,3,143.2191,1,1
hh_001,3,146.8877,1,1
hh_001,3,162.0917,1,1
hh_001,3,172.769,1,1
hh_001,3,185.7107,1,0
hh_001,3,215.6392,1,1
hh_001,3,248.4393,0,0
hh_001,3,250.4204,0,0
hh_001,3,253.9216,1,1
hh_001,3,264.9562,0,0
hh_001,3,267.3887,0,0
hh_001,3,290.5122,0,0
hh_001,3,291.3273,1,1
hh_001,3,304.4421,1,1
hh_001,3,304.783,0,0
hh_001,3,325.5464,1,1
hh_001,3,183.1128,1,1
hh_001,3,195.0732,0,0
hh_001,3,196.061,1,1
hh_001,3,197.7472,1,1
hh_001,3,225.7127,1,1
hh_001,3,227.347,1,1
hh_001,3,250.8134,0,0
hh_001,3,315.279,1,1
hh_001,3,323.1432,1,1
hh_001,3,330.2814,1,1
hh_001,3,334.7115,1,1
hh_001,3,340.7587,0,0
hh_001,3,348.9208,0,0
hh_001,3,349.1916,1,1
hh_001,3,351.7236,0,0
hh_001,3,374.9708,1,1
hh_001,3,375.6343,1,1
hh_001,3,411.7754,1,1
hh_001,3,422.7038,1,1
hh_001,3,423.0696,1,1
hh_001,3,433.2248,0,0
hh_001,3,443.2628,1,1
hh_001,3,449.1812,1,1
hh_001,3,459.2176,1,1
hh_001,3,462.9225,1,1
hh_001,3,472.0579,0,0
hh_001,3,479.7356,1,1
hh_001,3,489.6174,0,0
hh_001,3,501.8569,0,0
hh_001,3,504.6759,1,1
hh_001,3,504.9717,1,1
hh_001,3,404.0738,1,1
hh_001,3,410.8471,1,1
hh_001,3,417.3335,1,1
hh_001,3,439.9443,0,0
hh_001,3,459.5687,0,0
hh_001,3,472.4115,1,1
hh_001,3,474.637,1,1
hh_001,3,480.0385,1,1
hh_001,3,489.788,1,1
hh_001,3,512.9678,1,1
hh_001,3,516.2117,1,1
hh_001,3,526.3513,1,1
hh_001,3,535.0184,1,1
hh_001,3,26.5234,1,1
hh_001,3,29.9721,1,1
hh_001,3,30.1399,1,1
hh_001,3,31.8146,1,1
hh_001,3,35.07,1,1
hh_001,3,37.2166,1,1
hh_001,3,38.4835,1,1
hh_001,3,38.5122,1,1
hh_001,3,39.9001,1,1
hh_001,3,40.4638,1,1
hh_001,3,43.2583,1,1
hh_001,3,43.9617,1,1
hh_001,3,45.9009,1,1
hh_001,3,49.1578,1,1
hh_001,3,50.0663,1,1
hh_001,3,54.52,1,1
hh_001,3,55.5728,1,1
hh_001,3,62.5972,1,1
hh_001,3,68.0534,1,1
hh_001,3,69.9826,1,1
hh_001,3,58.405,1,1
hh_001,3,66.0544,1,1
hh_001,3,68.5474,1,1
hh_001,3,68.733,1,1
hh_001,3,79.5662,1,1
hh_001,3,92.4307,1,1
hh_001,4,378.6361,1,1
hh_001,4,385.8939,1,1
hh_001,4,410.8426,0,0
hh_001,4,432.7544,0,0
hh_001,4,159.6945,1,1
hh_001,4,175.4517,1,1
hh_001,4,175.8152,0,0
hh_001,4,176.992,1,1
hh_001,4,189.2791,1,1
hh_001,4,225.2052,1,1
hh_001,4,226.7391,1,1
hh_001,4,237.5365,0,0
hh_001,4,246.1242,0,0
hh_001,4,250.6162,0,0
hh_001,4,253.9265,1,1
hh_001,4,256.1873,1,1
hh_001,4,257.5685,1,1
hh_001,4,258.2918,1,1
hh_001,4,272.5716,1,1
hh_001,4,294.0402,1,1
hh_001,4,296.6535,0,0
hh_001,4,266.381,1,1
hh_001,4,271.0335,1,1
hh_001,4,273.5644,0,0
hh_001,4,283.681,1,1
hh_001,4,323.0413,1,1
hh_001,4,344.6017,1,1
