household_id,day_index,ess,correct,routine_correct
hh_001,3,502.6568,0,0
hh_001,3,503.7006,1,1
hh_001,3,518.2769,1,0
hh_001,3,518.5415,0,0
hh_001,3,519.3728,1,1
hh_001,3,518.8834,1,1
hh_001,3,519.7089,1,1
hh_001,3,520.266,1,1
hh_001,3,520.921,0,0
hh_001,3,522.3707,1,1
hh_001,3,523.8896,0,0
hh_001,3,523.9797,0,0
hh_001,3,524.1388,1,1
hh_001,3,524.6377,0,0
hh_001,3,524.7472,0,0
hh_001,3,525.7836,0,0
hh_001,3,525.82,1,1
hh_001,3,526.4058,1,1
hh_001,3,526.421,0,0
hh_001,3,527.3495,1,1
hh_001,3,518.3197,1,1
hh_001,3,519.0216,0,0
hh_001,3,519.0786,1,1
hh_001,3,519.1755,1,1
hh_001,3,520.7289,1,1
hh_001,3,520.8169,1,1
hh_001,3,522.0557,0,0
hh_001,3,525.298,1,1
hh_001,3,525.6851,1,1
hh_001,3,526.0358,1,1
hh_001,3,526.2533,1,1
hh_001,3,526.5501,0,0
hh_001,3,532.2303,0,0
hh_001,3,532.2441,1,1
hh_001,3,532.3731,0,0
hh_001,3,533.5602,1,1
hh_001,3,533.5942,1,1
hh_001,3,535.4621,1,1
hh_001,3,536.0359,1,1
hh_001,3,536.0553,1,1
hh_001,3,536.5937,0,0
hh_001,3,537.1315,1,1
hh_001,3,537.4514,1,1
hh_001,3,537.9993,1,1
hh_001,3,538.2033,1,1
hh_001,3,538.711,0,0
hh_001,3,539.143,1,1
hh_001,3,539.7069,0,0
hh_001,3,540.4188,0,0
hh_001,3,540.5851,1,1
hh_001,3,540.6026,1,1
hh_001,3,533.0797,1,1
hh_001,3,533.459,1,1
hh_001,3,533.8239,1,1
hh_001,3,535.1126,0,0
hh_001,3,536.2566,0,0
hh_001,3,537.021,1,1
hh_001,3,537.1549,1,1
hh_001,3,537.4817,1,1
hh_001,3,538.0786,1,1
hh_001,3,539.5392,1,1
hh_001,3,539.7488,1,1
hh_001,3,540.4131,1,1
hh_001,3,540.9928,1,1
hh_001,3,493.4401,1,1
hh_001,3,494.6413,1,1
hh_001,3,494.6958,1,1
hh_001,3,495.221,1,1
hh_001,3,496.1596,1,1
hh_001,3,496.7278,1,1
hh_001,3,497.0468,1,1
hh_001,3,497.0539,1,1
hh_001,3,497.3905,1,1
hh_001,3,497.5236,1,1
hh_001,3,498.1561,1,1
hh_001,3,498.3086,1,1
hh_001,3,498.7161,1,1
hh_001,3,499.3622,1,1
hh_001,3,499.5346,1,1
hh_001,3,500.3369,1,1
hh_001,3,500.517,1,1
hh_001,3,501.6394,1,1
hh_001,3,502.4306,1,1
hh_001,3,502.6962,1,1
hh_001,3,503.1352,1,1
hh_001,3,504.1928,1,1
hh_001,3,504.5138,1,1
hh_001,3,504.5373,1,1
hh_001,3,505.8211,1,1
hh_001,3,507.1666,1,1
hh_001,4,524.3483,1,1
hh_001,4,524.7153,1,1
hh_001,4,525.9882,0,0
hh_001,4,527.1265,0,0
hh_001,4,506.243,1,1
hh_001,4,507.2628,1,1
hh_001,4,507.2857,0,0
hh_001,4,507.3598,1,1
hh_001,4,508.1201,1,1
hh_001,4,510.2261,1,1
hh_001,4,510.313,1,1
hh_001,4,510.9189,0,0
hh_001,4,511.3944,0,0
hh_001,4,511.6412,0,0
hh_001,4,511.8223,1,1
hh_001,4,511.9456,1,1
hh_001,4,512.0208,1,1
hh_001,4,512.0601,1,1
hh_001,4,512.8314,1,1
hh_001,4,513.976,1,1
hh_001,4,514.1144,0,0
hh_001,4,513.0498,1,1
hh_001,4,513.3091,1,1
hh_001,4,513.4496,0,0
hh_001,4,514.0077,1,1
hh_001,4,516.1397,1,1
hh_001,4,517.2929,1,1
hh_001,4,517.4218,0,0
hh_001,4,518.4873,1,1
hh_001,4,519.2747,1,1
hh_001,4,519.5718,1,1
hh_001,4,519.9626,1,1
hh_001,4,519.1865,1,1
hh_001,4,519.5013,1,1
hh_001,4,521.7909,1,1
hh_001,4,522.1227,1,1
hh_001,4,523.147,1,1
hh_001,4,523.6197,1,1
hh_001,4,526.0303,1,1
hh_001,4,526.4594,0,0
hh_001,4,526.7986,1,1
hh_001,4,527.1544,1,1
hh_001,4,527.1906,1,1
hh_001,4,460.6702,1,1
hh_001,4,460.9525,1,1
hh_001,4,461.5177,1,1
hh_001,4,461.9222,0,0
hh_001,4,462.6082,1,1
hh_001,4,462.9349,1,1
hh_001,4,462.9952,1,1
hh_001,4,463.1618,1,1
hh_001,4,463.5034,1,1
hh_001,4,463.6605,1,1
hh_001,4,463.825,1,1
hh_001,4,464.264,1,1
hh_001,4,465.7577,1,1
hh_001,4,465.7999,1,1
hh_001,4,465.8815,1,1
hh_001,4,465.9978,0,0
hh_001,4,466.2425,1,1
hh_001,4,467.2409,1,1
hh_001,4,467.4356,1,1
hh_001,4,467.8229,1,1
hh_001,4,468.1997,1,1
hh_001,4,468.5155,0,0
hh_001,4,465.3991,1,1
hh_001,4,465.5926,0,0
hh_001,4,466.798,1,1
hh_001,4,466.8932,1,0
hh_001,4,467.6702,0,0
hh_001,4,468.7856,1,1
hh_001,4,469.1351,1,1
hh_001,4,469.3492,1,1
hh_001,4,470.6531,0,0
hh_001,4,470.8565,0,0
hh_001,4,471.2967,1,1
hh_001,4,472.8192,0,0
hh_001,4,473.2889,1,1
hh_001,4,473.3141,1,1
hh_001,4,473.7527,1,1
hh_001,4,463.9432,0,0
hh_001,4,465.4345,1,1
hh_001,4,465.6784,1,1
hh_001,4,466.1376,1,1
hh_001,4,466.2922,0,0
hh_001,4,466.6534,1,1
hh_001,4,466.8818,1,1
hh_001,4,466.9159,0,0
hh_001,4,467.8324,1,1
hh_001,4,468.1577,1,1
hh_001,5,501.7157,1,1
hh_001,5,501.9862,1,1
hh_001,5,503.1985,1,1
hh_001,5,503.3427,1,1
hh_001,5,503.3605,1,1
hh_001,5,504.6662,0,0
hh_001,5,505.0549,1,1
hh_001,5,505.4796,0,0
hh_001,5,501.6897,1,1
hh_001,5,502.1832,1,1
hh_001,5,502.2761,1,1
hh_001,5,503.3366,0,0
hh_001,5,503.5174,1,1
hh_001,5,504.2479,1,1
hh_001,5,504.2637,1,1
hh_001,5,504.4618,1,1
hh_001,5,506.0305,1,1
hh_001,5,506.3559,1,1
hh_001,5,507.618,1,1
hh_001,5,508.8113,0,0
hh_001,5,509.278,0,0
hh_001,5,509.9688,1,1
hh_001,5,510.2803,1,1
hh_001,5,510.8741,1,1
hh_001,5,511.1712,1,1
hh_001,5,511.3407,1,1
hh_001,5,511.6907,1,1
hh_001,5,513.5646,1,1
hh_001,5,514.3592,1,1
hh_001,5,514.8006,0,0
hh_001,5,515.4808,1,1
hh_001,5,515.8569,1,1
hh_001,5,515.91,1,1
hh_001,5,516.1215,1,1
hh_001,5,516.3021,1,1
hh_001,5,516.998,0,0
hh_001,5,517.4668,1,1
hh_001,5,517.617,0,0
hh_001,5,518.8406,1,1
hh_001,5,518.9384,1,1
hh_001,5,463.6108,1,1
hh_001,5,464.5119,1,1
hh_001,5,464.8606,1,1
hh_001,5,464.871,0,0
hh_001,5,464.9809,1,1
hh_001,5,465.0567,0,0
hh_001,5,465.7289,1,1
hh_001,5,466.0269,1,1
hh_001,5,466.0827,1,1
hh_001,5,466.4552,0,0
hh_001,5,466.9089,1,1
hh_001,5,467.0043,1,0
hh_001,5,467.4726,1,1
hh_001,5,469.1847,1,1
hh_001,5,469.3335,0,0
hh_001,5,470.1699,0,0
hh_001,5,470.6963,1,1
hh_001,5,470.1822,0,0
hh_001,5,470.3084,1,1
hh_001,5,470.7651,1,0
hh_001,5,472.1119,1,1
hh_001,5,472.4491,1,1
hh_001,5,472.6446,1,1
hh_001,5,473.3491,0,0
hh_001,5,473.6875,1,1
hh_001,5,474.0184,1,1
hh_001,5,474.1958,1,1
hh_001,5,475.3318,1,1
hh_001,5,475.9898,1,1
hh_001,5,476.3112,0,0
hh_001,5,477.3816,1,0
hh_001,5,478.4853,0,0
hh_001,5,479.7216,0,0
hh_001,5,470.3358,0,0
hh_001,5,470.8439,1,1
hh_001,5,471.204,0,0
hh_001,5,472.2672,0,0
hh_001,5,475.583,1,1
hh_001,5,476.5934,1,1
hh_001,5,476.8181,0,0
hh_001,5,477.4263,1,1
hh_001,5,478.9996,1,1
hh_001,5,469.6945,1,1
hh_001,5,470.769,1,1
hh_001,5,471.351,1,1
hh_001,5,471.3726,1,1
hh_001,5,471.6849,1,1
hh_001,5,472.2773,0,0
hh_001,5,474.1027,1,1
hh_001,5,474.2369,1,1
hh_001,6,497.7478,0,0
hh_001,6,498.1489,1,1
hh_001,6,498.3618,1,1
hh_001,6,498.5264,1,1
hh_001,6,499.3173,0,0
hh_001,6,500.4084,0,0
hh_001,6,500.5403,1,1
hh_001,6,503.5286,1,1
hh_001,6,504.3488,1,1
hh_001,6,504.3996,1,1
hh_001,6,504.6406,1,1
hh_001,6,505.0647,1,1
hh_001,6,505.521,1,1
hh_001,6,505.5717,1,1
hh_001,6,505.9263,0,1
hh_001,6,508.7777,1,1
hh_001,6,508.9654,0,0
hh_001,6,509.1983,1,1
hh_001,6,509.6008,1,1
hh_001,6,509.7533,1,1
hh_001,6,509.853,0,0
hh_001,6,510.0787,1,1
hh_001,6,511.8305,1,1
hh_001,6,443.4454,0,0
hh_001,6,443.5627,1,1
hh_001,6,443.7962,0,0
hh_001,6,444.6219,1,1
hh_001,6,444.9413,1,1
hh_001,6,445.4104,1,1
hh_001,6,445.4385,0,0
hh_001,6,446.2468,1,1
hh_001,6,446.8582,0,0
hh_001,6,447.6802,1,1
hh_001,6,448.0984,0,0
hh_001,6,441.578,1,1
hh_001,6,442.298,1,1
hh_001,6,442.3278,1,1
hh_001,6,443.5238,0,0
hh_001,6,444.1314,1,1
hh_001,6,444.3913,1,0
hh_001,6,444.6055,1,1
hh_001,6,445.0124,1,1
hh_001,6,448.2765,0,0
hh_001,6,448.9051,1,1
hh_001,6,439.3468,1,1
hh_001,6,440.1326,1,0
hh_001,6,440.4001,1,1
hh_001,6,440.6627,0,0
hh_001,6,442.1354,0,0
hh_001,6,442.8153,1,1
hh_001,6,443.0061,1,1
hh_001,6,443.488,0,0
hh_001,6,443.691,0,0
hh_001,6,444.6757,0,0
hh_001,6,445.5051,0,0
hh_001,6,446.398,1,1
hh_001,6,447.5166,0,0
hh_001,6,447.7111,1,1
hh_001,6,447.8054,1,1
hh_001,6,448.7808,1,1
hh_001,6,449.0862,1,0
hh_001,6,449.3038,0,0
hh_001,6,435.6186,0,0
hh_001,6,435.6205,1,1
hh_001,6,435.9561,0,0
hh_001,6,437.4563,1,1
hh_001,6,437.5541,1,1
hh_001,6,438.5943,0,0
hh_001,6,439.2294,1,1
hh_001,6,439.3637,1,1
hh_001,6,439.3744,1,1
hh_001,6,439.4604,0,0
hh_001,6,440.4096,0,0
hh_001,6,440.6383,1,1
hh_001,6,440.6962,0,0
hh_001,6,441.1109,1,1
hh_001,6,443.9559,1,1
hh_001,6,444.054,0,0
hh_001,6,432.1014,1,1
hh_001,6,432.8927,1,1
hh_001,6,433.0113,1,1
hh_001,6,433.1803,1,1
hh_001,6,433.9912,0,0
hh_001,6,434.7199,1,1
hh_001,6,434.7684,1,1
hh_001,6,434.8392,1,1
hh_001,6,434.9129,0,0
hh_001,6,435.8445,1,1
hh_001,6,436.2639,1,1
hh_001,6,437.0084,1,1
hh_001,7,454.4422,1,1
hh_001,7,454.5939,1,1
hh_001,7,454.628,0,0
hh_001,7,454.7313,1,0
hh_001,7,455.691,1,0
hh_001,7,457.7144,1,1
hh_001,7,458.0599,1,1
hh_001,7,458.7702,1,1
hh_001,7,459.9546,1,1
hh_001,7,405.7863,1,1
hh_001,7,406.6793,1,1
hh_001,7,406.6843,1,1
hh_001,7,407.425,0,0
hh_001,7,408.1592,1,1
hh_001,7,409.2259,1,1
hh_001,7,409.468,1,1
hh_001,7,410.9425,0,0
hh_001,7,412.2164,1,1
hh_001,7,412.3674,1,1
hh_001,7,412.4708,1,1
hh_001,7,412.6109,1,1
hh_001,7,413.1652,0,0
hh_001,7,414.0735,1,1
hh_001,7,414.4237,1,1
hh_001,7,414.7242,1,1
hh_001,7,415.0623,1,1
hh_001,7,415.1803,0,0
hh_001,7,415.4609,0,0
hh_001,7,418.1149,1,1
hh_001,7,418.896,0,0
hh_001,7,419.0149,1,1
hh_001,7,419.5676,1,1
hh_001,7,419.9484,1,1
hh_001,7,420.4114,1,1
hh_001,7,420.8635,1,1
hh_001,7,421.0125,0,0
hh_001,7,421.6279,1,1
hh_001,7,421.7836,1,1
hh_001,7,421.8483,1,1
hh_001,7,422.1802,0,0
hh_001,7,424.076,1,1
hh_001,7,424.6603,1,1
hh_001,7,425.0548,0,0
hh_001,7,425.3604,1,1
hh_001,7,423.9828,1,1
hh_001,7,424.3298,1,1
hh_001,7,427.1338,1,1
hh_001,7,427.6492,1,1
hh_001,7,428.7007,1,1
hh_001,7,429.817,1,1
hh_001,7,430.4913,0,0
hh_001,7,432.3047,1,1
hh_001,7,432.7641,0,0
hh_001,7,433.5233,1,1
hh_001,7,409.3494,0,0
hh_001,7,409.4053,1,1
hh_001,7,410.9261,1,1
hh_001,7,412.0977,0,0
hh_001,7,413.9267,0,0
hh_001,7,414.3575,1,1
hh_001,7,414.4368,1,1
hh_001,7,415.1021,0,0
hh_001,7,415.6228,1,1
hh_001,7,415.8368,1,1
hh_001,7,417.5337,1,1
hh_001,7,417.6959,1,1
hh_001,7,411.3621,0,0
hh_001,7,412.1152,1,1
hh_001,7,412.2084,1,1
hh_001,7,413.2098,1,1
hh_001,7,413.3426,0,0
hh_001,7,414.0994,1,1
hh_001,7,414.8274,1,1
hh_001,7,415.0153,0,0
hh_001,7,415.5642,1,1
hh_001,7,418.0987,1,1
hh_001,7,418.5656,1,1
hh_001,7,419.72,1,1
hh_001,7,360.4636,0,0
hh_001,7,360.509,1,1
hh_001,7,360.9788,1,1
hh_001,7,361.369,1,1
hh_001,7,361.8573,1,1
hh_001,7,361.8986,0,0
hh_001,7,363.2906,0,0
hh_001,7,364.4324,1,0
hh_001,7,365.5862,0,0
hh_001,7,365.8851,1,1
hh_001,7,365.9047,1,1
hh_001,7,366.1139,0,0
hh_001,8,366.7961,1,1
hh_001,8,366.8209,1,1
hh_001,8,385.9359,0,0
hh_001,8,385.9879,1,1
hh_001,8,386.0451,1,1
hh_001,8,387.5342,1,1
hh_001,8,387.9381,1,1
hh_001,8,388.5234,0,0
hh_001,8,388.5703,1,1
hh_001,8,388.8272,1,1
hh_001,8,388.92,1,1
hh_001,8,389.6384,1,1
hh_001,8,389.7719,0,0
hh_001,8,389.9736,1,1
hh_001,8,390.3626,0,0
hh_001,8,390.5958,1,1
hh_001,8,390.8961,1,1
hh_001,8,390.9023,1,1
hh_001,8,390.7493,1,1
hh_001,8,392.1998,0,0
hh_001,8,392.2544,0,0
hh_001,8,392.5406,0,0
hh_001,8,395.2191,0,0
hh_001,8,395.4007,1,1
hh_001,8,395.6106,0,0
hh_001,8,396.8198,1,1
hh_001,8,397.8889,1,1
hh_001,8,398.1508,1,1
hh_001,8,399.4323,1,1
