household_id,day_index,ess,correct,routine_correct
hh_001,3,1.0074,0,0
hh_001,3,1.0083,1,1
hh_001,3,1.0379,1,0
hh_001,3,1.0389,0,0
hh_001,3,1.0421,1,1
hh_001,3,1.042,1,1
hh_001,3,1.0453,1,1
hh_001,3,1.0477,1,1
hh_001,3,1.0506,1,0
hh_001,3,1.0578,1,1
hh_001,3,1.0663,0,0
hh_001,3,1.0668,0,0
hh_001,3,1.0678,1,1
hh_001,3,1.0709,0,0
hh_001,3,1.0716,0,0
hh_001,3,1.0785,0,0
hh_001,3,1.0788,1,1
hh_001,3,1.083,0,1
hh_001,3,1.0831,0,0
hh_001,3,1.0903,1,1
hh_001,3,2.5917,1,1
hh_001,3,2.6229,0,0
hh_001,3,2.6255,1,1
hh_001,3,2.6299,1,1
hh_001,3,2.7035,1,1
hh_001,3,2.7079,1,1
hh_001,3,2.7713,0,0
hh_001,3,2.9591,1,1
hh_001,3,2.9838,1,1
hh_001,3,3.0068,1,1
hh_001,3,3.0212,1,1
hh_001,3,3.0413,0,0
hh_001,3,3.0292,0,0
hh_001,3,3.0302,1,1
hh_001,3,3.0389,0,0
hh_001,3,3.123,1,1
hh_001,3,3.1255,1,1
hh_001,3,3.2714,1,1
hh_001,3,3.3199,1,1
hh_001,3,3.3216,1,1
hh_001,3,3.3689,0,0
hh_001,3,3.4178,1,1
hh_001,3,3.4477,1,1
hh_001,3,3.5006,1,1
hh_001,3,3.5207,1,1
hh_001,3,3.5722,0,0
hh_001,3,3.6174,1,1
hh_001,3,3.6785,0,0
hh_001,3,3.7591,0,0
hh_001,3,3.7785,1,1
hh_001,3,3.7806,1,1
hh_001,3,2.5775,1,1
hh_001,3,2.6128,1,1
hh_001,3,2.6476,1,1
hh_001,3,2.7776,0,0
hh_001,3,2.9031,1,0
hh_001,3,2.9927,1,1
hh_001,3,3.0089,1,1
hh_001,3,3.049,1,1
hh_001,3,3.1248,0,1
hh_001,3,3.3245,1,1
hh_001,3,3.3549,0,1
hh_001,3,3.4544,1,1
hh_001,3,3.5453,0,1
hh_001,3,1.9463,1,1
hh_001,3,1.9915,1,1
hh_001,3,1.9936,1,1
hh_001,3,2.014,1,1
hh_001,3,2.0517,1,1
hh_001,3,2.0751,1,1
hh_001,3,2.0886,1,1
hh_001,3,2.0889,1,1
hh_001,3,2.1032,1,1
hh_001,3,2.1089,1,1
hh_001,3,2.1366,1,1
