agent,household,day,stage,confident,places,rooms,cost_c2.0,cost_c4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,15,6,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,2,2,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,14,6,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,True,1,1,1,1
none_tt,hh_s0,1,lead,False,2,2,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,1,lead,False,28,6,2.0,4.0
none_tt,hh_s0,1,lead,True,12,6,12,12
none_tt,hh_s0,1,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,True,1,1,1,1
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,2,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,False,24,6,2.0,4.0
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,True,1,1,1,1
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,True,1,1,1,1
none_tt,hh_s0,3,lead,False,2,2,2.0,4.0
none_tt,hh_s0,3,lead,True,1,1,1,1
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,False,14,6,2.0,4.0
none_tt,hh_s0,3,lead,False,14,6,2.0,4.0
none_tt,hh_s0,3,lead,False,1,1,2.0,4.0
none_tt,hh_s0,3,lead,True,34,6,34,34
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,True,1,1,1,1
none_tt,hh_s0,4,lead,True,1,1,1,1
none_tt,hh_s0,4,lead,False,2,2,2.0,4.0
none_tt,hh_s0,4,lead,True,1,1,1,1
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,1,1,2.0,4.0
none_tt,hh_s0,4,lead,False,2,2,2.0,4.0
none_tt,hh_s0,4,lead,True,1,1,1,1
none_tt,hh_s0,4,lead,False,24,6,2.0,4.0
none_tt,hh_s0,4,lead,False,25,6,2.0,4.0
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,False,1,1,2.0,4.0
none_tt,hh_s0,5,lead,True,1,1,1,1
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,True,1,1,1,1
none_tt,hh_s0,6,lead,True,1,1,1,1
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,True,1,1,1,1
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,True,1,1,1,1
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,True,1,1,1,1
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,False,25,6,2.0,4.0
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,6,lead,False,1,1,2.0,4.0
none_tt,hh_s0,7,lead,False,1,1,2.0,4.0
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,False,26,6,2.0,4.0
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,False,2,2,2.0,4.0
none_tt,hh_s0,7,lead,False,1,1,2.0,4.0
none_tt,hh_s0,7,lead,False,1,1,2.0,4.0
none_tt,hh_s0,7,lead,True,1,1,1,1
none_tt,hh_s0,7,lead,False,25,6,2.0,4.0
none_tt,hh_s0,7,lead,False,2,1,2.0,4.0
none_tt,hh_s0,8,lead,False,1,1,2.0,4.0
none_tt,hh_s0,8,lead,False,1,1,2.0,4.0
none_tt,hh_s0,8,lead,False,1,1,2.0,4.0
none_tt,hh_s0,8,lead,False,2,2,2.0,4.0
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,False,1,1,2.0,4.0
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,True,1,1,1,1
none_tt,hh_s0,8,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,False,2,2,2.0,4.0
none_tt,hh_s0,9,lead,True,1,1,1,1
none_tt,hh_s0,9,lead,True,1,1,1,1
none_tt,hh_s0,9,lead,True,1,1,1,1
none_tt,hh_s0,9,lead,True,1,1,1,1
none_tt,hh_s0,9,lead,True,14,6,14,14
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,True,1,1,1,1
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,True,1,1,1,1
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,False,1,1,2.0,4.0
none_tt,hh_s0,9,lead,False,28,6,2.0,4.0
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,False,24,6,2.0,4.0
none_tt,hh_s0,10,lead,True,1,1,1,1
none_tt,hh_s0,10,lead,False,1,1,2.0,4.0
none_tt,hh_s0,10,lead,False,2,2,2.0,4.0
none_tt,hh_s0,11,lead,False,1,1,2.0,4.0
none_tt,hh_s0,11,lead,False,1,1,2.0,4.0
none_tt,hh_s0,11,lead,False,1,1,2.0,4.0
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,True,1,1,1,1
none_tt,hh_s0,11,lead,False,1,1,2.0,4.0
none_tt,hh_s0,11,lead,False,2,2,2.0,4.0
none_tt,hh_s0,11,lead,True,3,2,3,3
none_tt,hh_s0,11,lead,False,1,1,2.0,4.0
none_tt,hh_s0,11,lead,False,3,3,2.0,4.0
none_tt,hh_s0,12,lead,False,1,1,2.0,4.0
none_tt,hh_s0,12,lead,False,2,2,2.0,4.0
none_tt,hh_s0,12,lead,False,1,1,2.0,4.0
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,False,2,2,2.0,4.0
none_tt,hh_s0,12,lead,False,1,1,2.0,4.0
none_tt,hh_s0,12,lead,True,1,1,1,1
none_tt,hh_s0,12,lead,False,1,1,2.0,4.0
none_tt,hh_s0,12,lead,False,1,1,2.0,4.0
none_tt,hh_s0,13,lead,False,1,1,2.0,4.0
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,26,6,26,26
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,7,5,7,7
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,True,1,1,1,1
none_tt,hh_s0,13,lead,False,1,1,2.0,4.0
none_tt,hh_s0,13,lead,False,1,1,2.0,4.0
none_tt,hh_s0,14,sick,True,28,6,28,28
none_tt,hh_s0,14,sick,False,30,6,2.0,4.0
none_tt,hh_s0,14,sick,False,29,6,2.0,4.0
none_tt,hh_s0,14,sick,False,3,2,2.0,4.0
none_tt,hh_s0,14,sick,False,1,1,2.0,4.0
none_tt,hh_s0,14,sick,False,1,1,2.0,4.0
none_tt,hh_s0,14,sick,True,28,6,28,28
none_tt,hh_s0,14,sick,True,28,6,28,28
none_tt,hh_s0,14,sick,False,3,2,2.0,4.0
none_tt,hh_s0,14,sick,False,28,6,2.0,4.0
none_tt,hh_s0,14,sick,True,28,6,28,28
none_tt,hh_s0,14,sick,False,1,1,2.0,4.0
none_tt,hh_s0,14,sick,True,28,6,28,28
none_tt,hh_s0,14,sick,False,2,2,2.0,4.0
none_tt,hh_s0,14,sick,False,1,1,2.0,4.0
none_tt,hh_s0,14,sick,False,1,1,2.0,4.0
none_tt,hh_s0,15,sick,True,28,6,28,28
none_tt,hh_s0,15,sick,True,28,6,28,28
none_tt,hh_s0,15,sick,False,4,3,2.0,4.0
none_tt,hh_s0,15,sick,True,28,6,28,28
none_tt,hh_s0,15,sick,True,28,6,28,28
none_tt,hh_s0,15,sick,False,2,2,2.0,4.0
none_tt,hh_s0,15,sick,False,1,1,2.0,4.0
none_tt,hh_s0,15,sick,False,3,2,2.0,4.0
none_tt,hh_s0,15,sick,False,2,2,2.0,4.0
none_tt,hh_s0,15,sick,False,2,2,2.0,4.0
none_tt,hh_s0,15,sick,False,28,6,2.0,4.0
none_tt,hh_s0,15,sick,True,1,1,1,1
none_tt,hh_s0,15,sick,False,1,1,2.0,4.0
none_tt,hh_s0,15,sick,False,1,1,2.0,4.0
none_tt,hh_s0,15,sick,False,1,1,2.0,4.0
none_tt,hh_s0,15,sick,False,2,2,2.0,4.0
none_tt,hh_s0,16,sick,False,3,2,2.0,4.0
none_tt,hh_s0,16,sick,True,28,6,28,28
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,16,sick,False,2,2,2.0,4.0
none_tt,hh_s0,16,sick,True,28,6,28,28
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,16,sick,True,2,2,2,2
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,16,sick,True,28,6,28,28
none_tt,hh_s0,16,sick,True,2,2,2,2
none_tt,hh_s0,16,sick,False,2,2,2.0,4.0
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,16,sick,False,28,6,2.0,4.0
none_tt,hh_s0,16,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,True,28,6,28,28
none_tt,hh_s0,17,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,False,28,6,2.0,4.0
none_tt,hh_s0,17,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,True,28,6,28,28
none_tt,hh_s0,17,sick,True,28,6,28,28
none_tt,hh_s0,17,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,True,2,2,2,2
none_tt,hh_s0,17,sick,True,2,2,2,2
none_tt,hh_s0,17,sick,True,2,2,2,2
none_tt,hh_s0,17,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,True,28,6,28,28
none_tt,hh_s0,17,sick,True,2,2,2,2
none_tt,hh_s0,17,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,False,1,1,2.0,4.0
none_tt,hh_s0,17,sick,False,5,3,2.0,4.0
none_tt,hh_s0,18,sick,False,1,1,2.0,4.0
none_tt,hh_s0,18,sick,False,3,3,2.0,4.0
none_tt,hh_s0,18,sick,True,3,3,3,3
none_tt,hh_s0,18,sick,True,2,2,2,2
none_tt,hh_s0,18,sick,True,1,1,1,1
none_tt,hh_s0,18,sick,False,1,1,2.0,4.0
none_tt,hh_s0,18,sick,False,2,2,2.0,4.0
none_tt,hh_s0,18,sick,False,1,1,2.0,4.0
none_tt,hh_s0,18,sick,False,2,2,2.0,4.0
none_tt,hh_s0,18,sick,True,2,2,2,2
none_tt,hh_s0,18,sick,False,1,1,2.0,4.0
none_tt,hh_s0,18,sick,True,2,2,2,2
none_tt,hh_s0,18,sick,True,2,2,2,2
none_tt,hh_s0,18,sick,False,2,2,2.0,4.0
none_tt,hh_s0,18,sick,False,1,1,2.0,4.0
none_tt,hh_s0,18,sick,True,1,1,1,1
none_tt,hh_s0,19,sick,False,1,1,2.0,4.0
none_tt,hh_s0,19,sick,False,1,1,2.0,4.0
none_tt,hh_s0,19,sick,False,2,2,2.0,4.0
none_tt,hh_s0,19,sick,False,2,2,2.0,4.0
none_tt,hh_s0,19,sick,True,1,1,1,1
none_tt,hh_s0,19,sick,False,1,1,2.0,4.0
none_tt,hh_s0,19,sick,False,2,2,2.0,4.0
none_tt,hh_s0,19,sick,True,1,1,1,1
none_tt,hh_s0,19,sick,True,2,2,2,2
none_tt,hh_s0,19,sick,True,2,2,2,2
none_tt,hh_s0,19,sick,False,1,1,2.0,4.0
none_tt,hh_s0,19,sick,True,28,6,28,28
none_tt,hh_s0,19,sick,False,1,1,2.0,4.0
none_tt,hh_s0,19,sick,True,1,1,1,1
none_tt,hh_s0,19,sick,False,34,6,2.0,4.0
none_tt,hh_s0,19,sick,False,34,6,2.0,4.0
none_tt,hh_s0,20,sick,True,2,2,2,2
none_tt,hh_s0,20,sick,True,1,1,1,1
none_tt,hh_s0,20,sick,False,2,2,2.0,4.0
none_tt,hh_s0,20,sick,False,2,2,2.0,4.0
none_tt,hh_s0,20,sick,False,1,1,2.0,4.0
none_tt,hh_s0,20,sick,False,1,1,2.0,4.0
none_tt,hh_s0,20,sick,False,2,2,2.0,4.0
none_tt,hh_s0,20,sick,False,2,2,2.0,4.0
none_tt,hh_s0,20,sick,True,1,1,1,1
none_tt,hh_s0,20,sick,False,2,2,2.0,4.0
none_tt,hh_s0,20,sick,False,1,1,2.0,4.0
none_tt,hh_s0,20,sick,True,2,2,2,2
none_tt,hh_s0,20,sick,False,1,1,2.0,4.0
none_tt,hh_s0,20,sick,False,2,2,2.0,4.0
none_tt,hh_s0,20,sick,False,1,1,2.0,4.0
none_tt,hh_s0,20,sick,False,1,1,2.0,4.0
none_tt,hh_s0,21,sick,False,26,6,2.0,4.0
none_tt,hh_s0,21,sick,False,2,2,2.0,4.0
none_tt,hh_s0,21,sick,False,3,3,2.0,4.0
none_tt,hh_s0,21,sick,False,2,2,2.0,4.0
none_tt,hh_s0,21,sick,False,2,2,2.0,4.0
none_tt,hh_s0,21,sick,True,2,2,2,2
none_tt,hh_s0,21,sick,True,2,2,2,2
none_tt,hh_s0,21,sick,True,2,2,2,2
none_tt,hh_s0,21,sick,False,2,2,2.0,4.0
none_tt,hh_s0,21,sick,False,2,2,2.0,4.0
none_tt,hh_s0,21,sick,True,2,2,2,2
none_tt,hh_s0,21,sick,False,2,2,2.0,4.0
none_tt,hh_s0,21,sick,True,2,2,2,2
none_tt,hh_s0,21,sick,False,1,1,2.0,4.0
none_tt,hh_s0,21,sick,False,1,1,2.0,4.0
none_tt,hh_s0,21,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,False,1,1,2.0,4.0
none_tt,hh_s0,22,sick,True,2,2,2,2
none_tt,hh_s0,22,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,False,2,2,2.0,4.0
none_tt,hh_s0,22,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,True,2,2,2,2
none_tt,hh_s0,22,sick,False,2,2,2.0,4.0
none_tt,hh_s0,22,sick,False,1,1,2.0,4.0
none_tt,hh_s0,22,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,True,2,2,2,2
none_tt,hh_s0,22,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,False,1,1,2.0,4.0
none_tt,hh_s0,22,sick,False,1,1,2.0,4.0
none_tt,hh_s0,22,sick,True,1,1,1,1
none_tt,hh_s0,22,sick,False,38,7,2.0,4.0
none_tt,hh_s0,23,sick,True,2,2,2,2
none_tt,hh_s0,23,sick,True,1,1,1,1
none_tt,hh_s0,23,sick,True,1,1,1,1
none_tt,hh_s0,23,sick,True,1,1,1,1
none_tt,hh_s0,23,sick,False,2,2,2.0,4.0
none_tt,hh_s0,23,sick,False,2,2,2.0,4.0
none_tt,hh_s0,23,sick,False,2,2,2.0,4.0
none_tt,hh_s0,23,sick,True,2,2,2,2
none_tt,hh_s0,23,sick,False,2,2,2.0,4.0
none_tt,hh_s0,23,sick,False,28,6,2.0,4.0
none_tt,hh_s0,23,sick,False,2,2,2.0,4.0
none_tt,hh_s0,23,sick,False,28,6,2.0,4.0
none_tt,hh_s0,23,sick,False,1,1,2.0,4.0
none_tt,hh_s0,23,sick,False,1,1,2.0,4.0
none_tt,hh_s0,23,sick,False,3,3,2.0,4.0
none_tt,hh_s0,23,sick,False,2,2,2.0,4.0
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,2,2,2.0,4.0
none_tt,hh_s0,24,return,True,1,1,1,1
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,27,6,2.0,4.0
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,2,2,2.0,4.0
none_tt,hh_s0,24,return,True,1,1,1,1
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,24,return,True,24,6,24,24
none_tt,hh_s0,24,return,True,2,2,2,2
none_tt,hh_s0,24,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,True,1,1,1,1
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,2,2,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,True,1,1,1,1
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,True,1,1,1,1
none_tt,hh_s0,25,return,False,1,1,2.0,4.0
none_tt,hh_s0,25,return,True,1,1,1,1
none_tt,hh_s0,26,return,False,1,1,2.0,4.0
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,False,1,1,2.0,4.0
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,False,1,1,2.0,4.0
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,False,1,1,2.0,4.0
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,False,1,1,2.0,4.0
none_tt,hh_s0,26,return,True,7,5,7,7
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,True,1,1,1,1
none_tt,hh_s0,26,return,True,25,6,25,25
none_tt,hh_s0,26,return,False,2,1,2.0,4.0
none_tt,hh_s0,27,return,False,1,1,2.0,4.0
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,False,1,1,2.0,4.0
none_tt,hh_s0,27,return,False,1,1,2.0,4.0
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,False,1,1,2.0,4.0
none_tt,hh_s0,27,return,False,2,2,2.0,4.0
none_tt,hh_s0,27,return,False,1,1,2.0,4.0
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,27,return,True,1,1,1,1
none_tt,hh_s0,28,return,False,3,3,2.0,4.0
none_tt,hh_s0,28,return,True,1,1,1,1
none_tt,hh_s0,28,return,False,2,2,2.0,4.0
none_tt,hh_s0,28,return,False,1,1,2.0,4.0
none_tt,hh_s0,28,return,True,1,1,1,1
none_tt,hh_s0,28,return,False,1,1,2.0,4.0
none_tt,hh_s0,28,return,True,1,1,1,1
none_tt,hh_s0,28,return,True,1,1,1,1
none_tt,hh_s0,28,return,False,1,1,2.0,4.0
none_tt,hh_s0,28,return,False,7,5,2.0,4.0
none_tt,hh_s0,28,return,False,7,5,2.0,4.0
none_tt,hh_s0,28,return,False,1,1,2.0,4.0
none_tt,hh_s0,28,return,True,1,1,1,1
none_tt,hh_s0,28,return,True,1,1,1,1
none_tt,hh_s0,28,return,False,1,1,2.0,4.0
none_tt,hh_s0,28,return,False,2,2,2.0,4.0
none_tt,hh_s0,29,return,False,2,2,2.0,4.0
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,False,1,1,2.0,4.0
none_tt,hh_s0,29,return,False,1,1,2.0,4.0
none_tt,hh_s0,29,return,False,1,1,2.0,4.0
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,False,1,1,2.0,4.0
none_tt,hh_s0,29,return,False,1,1,2.0,4.0
none_tt,hh_s0,29,return,True,7,5,7,7
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,29,return,True,1,1,1,1
none_tt,hh_s0,30,return,False,2,2,2.0,4.0
none_tt,hh_s0,30,return,False,1,1,2.0,4.0
none_tt,hh_s0,30,return,False,1,1,2.0,4.0
none_tt,hh_s0,30,return,False,2,2,2.0,4.0
none_tt,hh_s0,30,return,True,1,1,1,1
none_tt,hh_s0,30,return,False,1,1,2.0,4.0
none_tt,hh_s0,30,return,True,1,1,1,1
none_tt,hh_s0,30,return,False,1,1,2.0,4.0
none_tt,hh_s0,30,return,False,1,1,2.0,4.0
none_tt,hh_s0,30,return,False,1,1,2.0,4.0
none_tt,hh_s0,30,return,True,1,1,1,1
none_tt,hh_s0,30,return,True,1,1,1,1
none_tt,hh_s0,30,return,True,1,1,1,1
none_tt,hh_s0,30,return,True,23,6,23,23
none_tt,hh_s0,30,return,False,2,1,2.0,4.0
none_tt,hh_s0,30,return,False,2,2,2.0,4.0
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,False,1,1,2.0,4.0
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,False,1,1,2.0,4.0
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,True,1,1,1,1
none_tt,hh_s0,31,return,False,14,6,2.0,4.0
none_tt,hh_s0,31,return,False,14,6,2.0,4.0
none_tt,hh_s0,31,return,False,3,2,2.0,4.0
none_tt,hh_s1,1,lead,False,33,6,2.0,4.0
none_tt,hh_s1,1,lead,False,14,6,2.0,4.0
