agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,wallet,12,1.0,1.0,0.0,0.08333333333333333,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,object_class,water_bottle,48,0.4375,0.4375,0.0,0.08333333333333333,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,3,28,0.8214285714285714,0.8004201680672269,0.021008403361344463,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,4,28,0.25,0.6197478991596639,-0.3697478991596639,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,5,28,0.39285714285714285,0.5861344537815126,-0.19327731092436978,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,6,28,0.7142857142857143,0.6302521008403361,0.08403361344537819,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,7,28,0.6428571428571429,0.7289915966386554,-0.08613445378151252,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,8,28,0.7142857142857143,0.8466386554621849,-0.13235294117647056,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,9,28,0.4642857142857143,0.8172268907563025,-0.3529411764705882,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,10,28,0.4642857142857143,0.7352941176470589,-0.2710084033613446,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,11,28,0.35714285714285715,0.6386554621848739,-0.28151260504201675,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,12,28,0.7142857142857143,0.7878151260504201,-0.07352941176470584,0.07142857142857142,2.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,2,day_index,13,28,0.42857142857142855,0.7289915966386554,-0.3004201680672269,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,overall,all,308,0.6136363636363636,0.7448433919022154,-0.13120702826585173,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,blanket,2,1.0,1.0,0.0,0.0,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,book,36,0.6111111111111112,0.6111111111111112,0.0,0.027777777777777776,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,bowl,26,0.7692307692307693,0.8846153846153846,-0.11538461538461531,0.07692307692307693,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,headphones,26,0.6538461538461539,0.6538461538461539,0.0,0.07692307692307693,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,jacket,28,0.7142857142857143,0.7142857142857143,0.0,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,keys,18,1.0,1.0,0.0,0.05555555555555555,2.0
